mergeid,sample,int_date,phase,fcall,attempts,refusal,stimes,ilang,p1version,cregion,state,density,usr,scregion,sstate,susr,igender,irace,llitext1,llitext2,qs1,cpitext1,cpitext2,qa1,qa1a,qb2,qb3,qb4,qa12,qa14a,qa14b,qa14c,qa14d,qa14e,qa15a,qa15b,qb18a,qb18b,q25a,q25b,q25c,q25d,q25f,q25g,q25i,q25k,q25n,q25p,qa26,qa27,qb27,qb28,qb29,qa30,qb30,qb31,oftvote,qb32,qb33,qb33a,cheat,qa36a,qa36b,qa36c,qa36d,qa37a,qa37b,qa37c,qa37d,q40,qb42a,qb42b,qb42c,qb42d,qb46,q50r,q50u,q50y,q50aa,q50cc,q50ee,q50hh,qbx,qe2,qe1,qe3,employ1,employ7,qe11,q51jj,q51ll,q51mm,q51nn,q51pp,q51qq,q51rr,qb52,qb52x,qb53a,qb53b,qb53c,qb54,qb54a,qb55a,qb55b,qa62,qa77,qa77a,qa77b,qa78,qb80,qa126,qa126a,qa126b,qa127,qa128,qa129,qa143,ideoconsist,typogroups,sex,age,educ2,hisp,racecmb,racethn,racethn2,birth_hisp,usborn,marital,citizen,relig,chr,born,attend,income,inchi,reg,party,partyln,partystr,partysum,qb166,qb167,qa168,qa169,ideo,partyideo,hh1,hh3,adults,child,ql1,ql1a,qc1,ll,cp,money2,ckinfo,iphoneuse,hphoneuse,weight
2205419,2,63017,2,170628,2,1,2,1, ,1,36,5,S,1,9,,1,3, , ,2,1,1, , ,2,2,3, , , , , , , , ,1,4, ,2,1, , ,1, ,1,2,1, , ,1,2,1, ,1,1,1,1,1, ,1, , , , , , , , ,1,1,1,4,4,1,1,1, ,1,2,1,1,2,3,1,2, ,2,1, ,2,2,1,1,1,1,2,2,2,2,2,2, ,2,2, , , , , ,1, , , , , , , , ,8,1,64,6,2,1,1,1, ,2, ,1,2, ,2,4,5, ,1,1, ,1,1,1, , , ,2,1,1, ,1,0, , ,1,1,1,9, ,2,2,1.4827586206896552
2205467,2,62817,2,170628,1,0,1,1, ,1,36,3,S,1,36,,2,3, , ,2,1,1, , ,1,2,2, , , , , , , , ,1,4, ,9,1, , ,2, ,1,9,1, , ,1,2,1, ,1,9,1,1,1, ,1, , , , , , , , ,1,2,1,4,4,1,1,2, ,2,9,2,1,3,3,3,1, , ,1, ,1,1,1,1,9,9,2,1,2,1,1,2, ,3,3, , , , , ,2, , , , , , , , ,8,2,67,5,2,1,1,1, ,1, , ,1, ,1,2,7, ,1,1, ,1,1,1, , , ,2,1,2,2,2,0, , ,1,1,1,9, ,2,2,2.5172413793103448
2205469,2,70217,2,170628,5,0,5,1, ,2,39,4,S,2,39,,2,4, , ,2,2,2, , ,2,3,2, , , , , , , , ,3,3, ,2,1, , ,1, ,2,1,1, , ,3,2,1, ,2,1,1,4,2, ,2, , , , , , , , ,2,3,3,2,2,3,2,1, ,2,2,2,2,2,3,3,1, , ,3, ,1,2,2,2,1,2,1,1,2,2,2,2, ,3,3, , , , , ,1, , , , , , , , ,3,2,30,4,2,2,2,2, ,1, , ,1, ,2,2,3, ,1,3,2, ,2, ,2, , ,3,3,3,2,2,1, , ,2,0,1,9, ,3,3,8.03448275862069
2205480,2,62817,2,170628,1,0,1,1, ,3,48,2,S,1,9,,1,2, , ,2,1,1, , ,2,2,2, , , , , , , , ,4,4, ,1,2, , ,1, ,2,2,2, , ,1,1,2, ,2,2,5,2,2, , , , , , , , , , ,4,4,5,1,8,2,1,1, ,2,2,2,2,1,3,3,1, , ,3, ,1,1,1,2,2,2,1,1,2,2,2,2, ,1,1, , , , , ,2, , , , , , , , ,0,1,34,3,1,2,3,4,3, , ,1,13, ,1,2,4, ,3,4,9, ,9, , , , ,2,9,4,4,3,0, , ,1,1,1,9, ,2,2,3.5862068965517246
2205490,2,62817,2,170628,1,0,1,1, ,3,45,2,S,3,45,,2,9, , ,2,2,2, , ,2,1,2, , , , , , , , ,3,3, ,2,1, , ,2, ,1,2,1, , ,1,2,2, ,1,1,1,1,2, ,2, , , , , , , , ,1,3,4,4,4,3,1,1, ,1,1,1,1,3,3,1,3,2, ,1, ,1,1,2,2,2,2,1,1,2,1,1,2, ,3,3, , , , , ,2, , , , , , , , ,5,1,75,8,2,1,1,1, ,1, , ,10, , ,5,9,9,1,3,2, ,2, ,1, , ,3,3,2,2,2,0, , ,1,1,1,9, ,2,2,1.0344827586206897
2205494,2,62817,2,170628,1,0,1,1, ,1,36,3,S,1,36,,2,9, , ,2,2,2, , ,1,1,2, , , , , , , , ,2,4, ,2,1, , ,2, ,1,2,1, , ,3,2,1, ,1,1,1,2,1, ,1, , , , , , , , ,1,2,2,3,4,3,2,1, ,1,1,1,2,2,3,1,3,2, ,1, ,2,2,2,1,1,2,2,1,2,2,2,2, ,3,3, , , , , ,2, , , , , , , , ,5,2,60,3,2,1,1,1, ,1, , ,1, ,1,2,7, ,1,1, ,1,1,2, , , ,2,1,3,3,3,0, , ,1,1,1,9, ,2,2,7.068965517241379
2205502,2,70117,2,170628,5,0,5,1, ,1,36,5,U,1,36,,2,4, , ,2,2,2, , ,2,1,2, , , , , , , , ,4,4, ,1,2, , ,1, ,2,1,1, , ,3,1,2, ,3,1,1,1,2, ,2, , , , , , , , ,1,4,4,2,2,3,2,1, ,1,1,1,2,1,3,3,1, , ,1, ,1,1,2,1,1,1,2,1,2,1,2,1,2,3,3, , , , , ,1, , , , , , , , ,1,1,65,8,1,5,3,3,1, , , ,2, ,2,2,9,2,1,3,2, ,2, ,2, , ,3,3,3,1,1,2, , ,1,1,1,9, ,2,2,1.206896551724138
2205514,2,63017,2,170628,3,1,3,1, ,3,45,2,S,3,45,,2,2, , ,2,1,1, , ,2,1,2, , , , , , , , ,2,4, ,2,1, , ,1, ,1,2,1, , ,3,1,2, ,1,2,1,1,1, ,1, , , , , , , , ,1,2,1,4,4,1,1,1, ,1,2,1,1,2,3,3,1, , ,2, ,2,1,1,1,1,1,2,1,2,1,1,2, ,3,1, , , , , ,1, , , , , , , , ,8,1,43,4,2,1,1,1, ,1, , ,13, ,2,4,8, ,1,1, ,1,1,1, , , ,2,1,4,3,3,1, , ,1,1,1,9, ,2,2,4.068965517241379
2205517,2,62817,2,170628,1,0,1,1, ,3,51,5,S,3,51,,2,4, , ,2,1,1, , ,2,2,2, , , , , , , , ,4,2, ,1,2, , ,1, ,2,1,1, , ,1,2,2, ,3,1,1,1,2, ,2, , , , , , , , ,1,4,4,1,3,2,2,1, ,1,1,2,2,1,3,3,2, ,2,1, ,1,1,2,1,1,2,2,1,1,2,2,1,2,1,3, , , , , ,1, , , , , , , , ,1,2,60,8,2,1,1,1, ,1, , ,9, , ,5,7, ,1,2, ,1,2, ,2, , ,5,5,2,2,2,0, , ,2,0,1,9, ,3,3,2.344827586206897
2205518,2,62817,2,170628,1,0,1,1, ,3,45,2,S,3,37,,1,1, , ,2,1,1, , ,2,2,2, , , , , , , , ,1,2, ,2,1, , ,2, ,1,1,1, , ,1,2,1, ,1,1,1,1,1, ,1, , , , , , , , ,1,1,1,4,4,3,1,2, ,2,1,2,1,2,3,1,3,1, ,2, ,1,1,1,2,2,2,2,2,2,2,2,2, ,3,3, , , , , ,2, , , , , , , , ,6,2,69,4,2,1,1,1, ,1, , ,99,1,2,9,10, ,1,3,1, ,1,9, , , ,3,3,9,9,2,99, , ,2,0,1,9, ,3,3,2.241379310344828
2205526,2,63017,2,170628,6,0,6,2, ,3,51,5,S,3,51,,2,3, , ,2,1,1, , ,9,9,2, , , , , , , , ,3,9, ,1,2, , ,2, ,1,1,1, , ,3,2,1, ,2,2,2,2,1, , , , , , , , , , ,4,2,4,1,4,2,2,2, ,2,2,2,1,1,3,3,1, , ,3, ,9,1,1,1,2,2,2,1,2,2,2,2, ,3,1, , , , , ,1, , , , , , , , ,7,1,25,4,1,5,3,4,3, , ,2,2, ,1,4,2, ,3,1, ,1,1,9, , , ,2,1,4,4,3,0, , ,2,0,1,9, ,3,3,6.103448275862069
2205534,2,70517,2,170628,6,1,6,1, ,3,51,3,S,3,51,,2,2, , ,2,1,1, , ,1,1,3, , , , , , , , ,2,4, ,2,1, , ,2, ,2,2,2, , ,3,2,2, ,1,2,1,1,1, ,1, , , , , , , , ,1,1,1,4,4,3,1,2, ,2,2,1,1,2,3,1,3,2, ,1, ,1,2,1,1,2,1,1,1,2,1,1,2, ,2,1, , , , , ,2, , , , , , , , ,7,1,67,6,2,1,1,1, ,1, , ,1, ,1,2,7, ,1,1, ,2,1,1, , , ,2,1,2,2,2,0, , ,1,1,1,9, ,2,2,1.0689655172413794
2205535,2,70617,2,170628,4,1,4,1, ,1,9,4,S,1,9,,2,9, , ,2,2,2, , ,1,1,1, , , , , , , , ,3,4, ,2,2, , ,1, ,1,2,2, , ,3,1,1, ,1,1,1,4,1, ,1, , , , , , , , ,1,2,4,2,3,3,1,1, ,1,1,1,2,3,3,3,1, , ,1, ,2,1,2,2,1,1,1,1,2,2,2,2, ,3,3, , , , , ,2, , , , , , , , ,5,1,22,5,2,1,1,1, ,1, , ,12, , ,5,9,2,1,3,1, ,1,1, , , ,3,3,5,5,3,0, , ,1,1,1,9, ,2,2,6.413793103448277
2205536,2,70217,2,170628,6,0,6,1, ,3,45,3,S,3,45,,2,4, , ,2,2,2, , ,1,3,2, , , , , , , , ,3,1, ,1,2, , ,1, ,2,2,2, , ,1,1,2, ,1,1,2,2,2, ,2, , , , , , , , ,1,4,4,1,2,3,2,1, ,1,1,2,1,2,3,3,1, , ,2, ,1,1,2,2,1,2,2,1,2,1,2,2, ,3,3, , , , , ,1, , , , , , , , ,2,2,30,6,2,1,1,1, ,1, , ,10, , ,6,7, ,1,2, ,1,2, ,1, , ,4,5,2,2,2,0, , ,2,0,1,9, ,3,3,3.310344827586207
2205537,2,62917,2,170628,2,0,2,1, ,3,21,4,U,3,21,,1,3, , ,2,1,1, , ,2,2,2, , , , , , , , ,4,2, ,2,2, , ,1, ,2,1,1, , ,1,2,1, ,1,2,1,1,2, ,2, , , , , , , , ,1,4,4,2,1,2,2,1, ,1,1,1,2,1,2,1,3,2, ,1, ,1,1,2,2,1,2,2,2,2,1,1,1,2,3,3, , , , , ,2, , , , , , , , ,1,2,77,3,2,1,1,1, ,1, , ,14, , ,2,10, ,1,2, ,1,2, ,1, , ,4,5,2,2,2,0, , ,1,1,1,9, ,2,2,2.931034482758621
2205538,2,70517,2,170628,7,1,7,1, ,1,36,5,U,1,36,,2,2, , ,2,1,1, , ,2,9,3, , , , , , , , ,3,2, ,1,1, , ,1, ,1,2,1, , ,1,2,1, ,1,1,2,1,2, ,2, , , , , , , , ,1,4,3,2,2,2,2,1, ,1,1,1,1,2,3,3,1, , ,1, ,2,1,2,2,1,1,2,1,2,2,2,2, ,3,3, , , , , ,2, , , , , , , , ,2,1,54,8,2,1,1,1, ,1, , ,5, , ,4,9,1,1,2, ,2,2, ,1, , ,3,4,3,2,2,1, , ,1,1,1,9, ,2,2,2.586206896551724
2205543,2,62817,2,170628,1,0,1,1, ,2,26,4,S,2,26,,2,3, , ,2,2,2, , ,1,3,3, , , , , , , , ,3,3, ,1,2, , ,1, ,1,2,2, , ,1,2,2, ,1,2,4,3,2, , , , , , , , , , ,3,3,3,2,3,3,2,2, ,2,2,2,1,2,3,3,1, , ,2, ,2,2,1,2,2,1,2,1,2,2,2,2, ,3,3, , , , , ,2, , , , , , , , ,0,1,35,8,2,3,4,5, ,2, ,2,6, , ,2,7, ,3,3,1, ,1,2, , , ,3,3,4,2,2,2, , ,2,0,1,1,1,3,3,2.1724137931034484
2205546,2,62917,2,170628,2,0,2,1, ,3,13,4,S,3,13,,2,1, , ,2,2,2, , ,2,1,2, , , , , , , , ,3,3, ,1,2, , ,1, ,1,2,1, , ,1,2,2, ,2,1,5,2,1, , , , , , , , , , ,2,3,3,2,3,2,2,2, ,1,1,1,2,2,3,3,1, , ,1, ,2,1,2,1,1,1,2,1,2,2,2,2, ,3,3, , , , , ,2, , , , , , , , ,0,2,28,8,2,3,4,5, ,2, ,2,1, ,1,2,7, ,3,1, ,2,1,1, , , ,3,2,2,2,2,0, , ,2,0,1,1,1,3,3,4.413793103448277
2205581,2,70217,2,170628,5,0,5,1, ,1,42,4,S,1,42,,2,1, , ,2,1,1, , ,2,2,2, , , , , , , , ,3,3, ,2,1, , ,2, ,1,1,1, , ,2,2,2, ,1,1,3,2,9,9,9, , , , , , , , ,2,2,3,4,4,3,1,1, ,1,1,2,1,2,3,3,2, ,2,1, ,2,1,1,1,2,1,1,1,2,2,2,2, ,3,3, , , , , ,1, , , , , , , , ,6,2,47,5,2,1,1,1, ,1, , ,12, , ,6,8, ,1,3,9, ,9, , , , ,3,3,5,4,3,1, , ,1,1,1,9, ,2,2,6.241379310344828
2205585,2,62917,2,170628,2,0,2,1, ,3,45,3,U,3,45,,2,9, , ,2,2,2, , ,1,3,2, , , , , , , , ,9,9, ,2,9, , ,1, ,1,2,1, , ,3,1,1, ,1,2,5,1,3,9, , , , , , , , , ,2,4,5,2,2,2,9,1, ,1,9,1,2,1,1,3,3,1, ,2, ,1,9,1,2,1,9,1,2,2,2,2,2, ,3,3, , , , , ,2, , , , , , , , ,0,2,24,3,2,5,4,5, ,1, , ,12, , ,6,1, ,3,3,9, ,9, , , , ,9,3,2,2,2,0, , ,2,0,1,1,1,3,3,8.448275862068966
2205593,2,62817,2,170628,1,0,1,1, ,2,39,4,U,2,39,,1,3, , ,2,1,1, , ,2,2,2, , , , , , , , ,4,2, ,1,2, , ,1, ,2,1,2, , ,1,2,1, ,2,1,1,1,2, ,2, , , , , , , , ,1,4,4,1,2,3,2,1, ,1,1,1,2,1,3,3,1, , ,3, ,1,1,2,2,1,1,2,1,2,1,2,2, ,1,3, , , , , ,2, , , , , , , , ,1,1,58,4,2,1,1,1, ,1, , ,10, , ,6,6, ,1,2, ,1,2, ,2, , ,5,5,2,2,2,0, , ,1,1,1,9, ,2,2,2.3103448275862073
2205615,2,62817,2,170627,3,0,3,1, ,3,12,2,S,3,12,,2,3, , ,2,2,2, , ,1,2,2, , , , , , , , ,2,4, ,2,1, , ,2, ,1,2,2, , ,3,1,2, ,1,1,1,1,1, ,1, , , , , , , , ,1,1,1,4,4,3,1,1, ,1,1,1,1,3,3,3,1, , ,3, ,2,2,1,1,2,1,2,1,2,1,1,2, ,2,1, , , , , ,1, , , , , , , , ,8,1,58,4,2,1,1,1, ,1, , ,2, ,2,5,8, ,1,1, ,2,1,2, , , ,1,1,4,4,3,0, , ,2,0,1,9, ,3,3,2.7931034482758625
2205634,2,70517,2,170628,6,1,6,1, ,3,48,5,U,3,48,,2,9, , ,2,2,2, , ,2,1,1, , , , , , , , ,4,1, ,1,1, , ,1, ,2,1,2, , ,3,1,1, ,2,1,1,2,2, ,2, , , , , , , , ,1,9,4,1,9,2,2,5, ,2,1,1,1,2,3,1,3,1, ,1, ,1,1,2,2,1,1,2,1,2,1,2,2, ,3,3, , , , , ,1, , , , , , , , ,2,1,60,6,2,2,2,2, ,1, , ,1, ,2,3,3, ,1,2, ,1,2, ,1, , ,4,5,1, ,1,0, , ,2,0,1,9, ,3,3,2.2758620689655173
2205640,2,62817,2,170628,2,0,2,2, ,3,48,4,U,3,48,,2,3, , ,2,2,2, , ,1,1,1, , , , , , , , ,1,3, ,1,2, , ,1, ,1,1,1, , ,3,1,2, ,2,1,2,1,2, , , , , , , , , , ,2,1,1,2,1,3,1,1, ,2,1,2,2,1,3,3,3,2, ,3, ,2,2,1,1,1,1,1,1,2,2,2,2, ,3,3, , , , , ,1, , , , , , , , ,5,2,49,2,1,5,3,4,3, , ,2,2, ,1,2,2, ,3,3,1, ,1,2, , , ,3,3,3,4,3,99, , ,2,0,1,9, ,3,3,5.758620689655173
2205643,2,63017,2,170628,3,1,3,1, ,3,48,2,S,3,48,,2,1, , ,2,2,2, , ,2,2,2, , , , , , , , ,4,1, ,2,1, , ,1, ,1,1,1, , ,1,2,2, ,1,1,1,2,2, ,2, , , , , , , , ,1,3,3,1,1,2,1,1, ,2,1,1,2,2,3,1,3,2, ,1, ,1,1,1,2,1,2,2,2,2,2,2,2, ,1,2, , , , , ,2, , , , , , , , ,2,1,83,5,2,1,1,1, ,1, , ,1, ,2,6,4, ,1,2, ,2,2, ,1, , ,3,4,2,2,2,0, , ,2,0,1,9, ,3,3,2.2068965517241383
2205646,2,70117,2,170628,3,1,3,1, ,3,1,2,U,3,1,,2,9, , ,2,2,2, , ,2,2,3, , , , , , , , ,3,3, ,5,1, , ,1, ,1,1,2, , ,3,1,1, ,2,1,4,4,2, , , , , , , , , , ,4,3,3,3,3,3,1,9, ,2,2,2,2,2,3,3,3,2, ,2, ,2,2,2,1,2,1,1,1,2,2,2,2, ,3,3, , , , , ,1, , , , , , , , ,0,2,40,2,2,1,1,1, ,1, , ,13, ,1,4,6, ,3,3,2, ,2, ,1, , ,5,3,6,2,2,4, , ,1,1,1,1,1,2,2,8.10344827586207
2205661,2,70117,2,170628,3,1,3,1, ,2,29,1,R,2,29,,1,1, , ,2,1,1, , ,2,3,2, , , , , , , , ,3,3, ,1,2, , ,1, ,1,1,1, , ,1,3,2, ,1,2,4,4,3,2, , , , , , , , , ,2,2,2,3,3,1,2,2, ,1,2,2,1,1,3,1,3,2, ,1, ,1,2,2,2,1,2,2,1,2,2,2,2, ,3,3, , , , , ,1, , , , , , , , ,0,1,65,3,2,1,1,1, ,1, , ,12, , ,5,2, ,3,3,1, ,1,2, , , ,3,3,4,3,3,1, , ,2,0,1,9, ,3,3,3.517241379310345
2205682,2,70617,2,170628,7,0,7,1, ,2,17,3,S,2,17,,2,2, , ,2,1,1, , ,2,1,1, , , , , , , , ,4,1, ,1,2, , ,2, ,1,1,1, , ,2,2,2, ,2,1,1,1,2, ,2, , , , , , , , ,3,4,5,1,2,3,2,1, ,1,1,2,1,1,1,3,3,2, ,3, ,1,2,2,2,1,1,1,1,2,2,2,2, ,3,3, , , , , ,2, , , , , , , , ,3,2,50,7,2,1,1,1, ,1, , ,1, ,1,4,1, ,1,2, ,1,2, ,1, , ,5,5,1, ,1,0, , ,2,0,1,1,1,3,3,2.4482758620689657
2205702,2,63017,2,170628,3,1,3,1, ,2,17,2,U,2,27,,1,2, , ,2,2,2, , ,1,1,1, , , , , , , , ,2,3, ,1,1, , ,1, ,1,2,1, , ,3,1,2, ,1,1,1,2,1, ,1, , , , , , , , ,1,3,2,2,4,3,2,2, ,1,1,1,2,2,3,3,1, , ,1, ,2,1,1,1,1,1,2,1,2,1,2,2, ,3,3, , , , , ,2, , , , , , , , ,5,1,25,6,1,1,3,3,1, , , ,1, ,1,2,6, ,1,3,1, ,1,1, , , ,3,3,2,2,2,0, , ,2,0,1,1,1,3,3,2
2205730,2,70117,2,170628,4,0,4,1, ,3,40,3,S,3,40,,1,3, , ,2,2,2, , ,2,2,3, , , , , , , , ,3,3, ,1,2, , ,1, ,2,1,2, , ,3,2,1, ,1,2,2,2,2, ,2, , , , , , , , ,2,3,4,2,3,3,2,1, ,1,1,2,2,1,3,3,1, , ,3, ,1,1,1,2,1,2,2,1,2,1,2,2, ,1,3, , , , , ,2, , , , , , , , ,3,1,25,3,2,1,1,1, ,1, , ,10, , ,5,3, ,1,3,2, ,2, ,1, , ,3,3,2,2,2,0, , ,2,0,1,9, ,3,3,3.862068965517242
2205733,2,62817,2,170628,1,0,1,1, ,4,4,3,U,2,17,,2,9, , ,2,1,1, , ,9,3,1, , , , , , , , ,9,9, ,5,2, , ,1, ,9,5,9, , ,3,1,2, ,2,9,5,4,9,9, , , , , , , , , ,1,8,5,8,8,9,2,9, ,5,9,9,2,1,3,1,3,2, ,9, ,1,5,5,2,1,2,2,9,2,2,2,2, ,3,3, , , , , ,1, , , , , , , , ,4,2,75,3,2,1,1,1, ,1, , ,1, ,2,1,10, ,3,4,9, ,9, , , , ,9,9,3,3,3,0, , ,1,1,1,9, ,2,2,3.4827586206896552
2205738,2,62817,2,170628,2,0,2,1, ,2,27,1,R,2,38,,2,2, , ,2,1,1, , ,2,1,3, , , , , , , , ,3,1, ,2,1, , ,1, ,1,2,1, , ,1,2,2, ,1,1,1,1,2, ,2, , , , , , , , ,1,4,3,1,1,2,2,1, ,1,1,1,2,1,3,3,1, , ,1, ,2,1,2,2,1,1,2,1,2,1,1,2, ,3,3, , , , , ,1, , , , , , , , ,2,1,58,8,2,1,1,1, ,1, , ,1, ,2,3,9,1,1,2, ,1,2, ,1, , ,5,5,2,2,2,0, , ,1,1,1,9, ,2,2,1.2758620689655173
2205739,2,62817,2,170628,1,0,1,1, ,2,55,3,S,2,55,,2,2, , ,2,2,2, , ,2,9,2, , , , , , , , ,3,3, ,1,2, , ,1, ,2,1,2, , ,2,1,2, ,1,2,2,3,9,9, , , , , , , , , ,2,3,3,3,3,3,2,1, ,1,1,1,1,1,3,3,1, , ,1, ,1,1,1,2,2,2,2,1,2,2,2,2, ,3,3, , , , , ,1, , , , , , , , ,2,1,35,3,2,1,1,1, ,2, ,1,12, , ,5,7, ,2,3,9, ,9, , , , ,3,3,1, ,1,0, , ,2,0,1,9, ,3,3,5.931034482758621
2205751,2,70117,2,170628,4,1,4,1, ,3,48,3,U,3,48,,1,4, , ,2,1,1, , ,2,2,2, , , , , , , , ,2,4, ,2,1, , ,2, ,2,2,2, , ,1,2,1, ,1,2,3,1,1, ,1, , , , , , , , ,2,1,2,4,4,1,1,1, ,2,1,2,1,2,1,3,3,2, ,3, ,1,1,1,1,2,2,2,1,2,2,2,2, ,2,3, , , , , ,2, , , , , , , , ,8,2,30,6,2,1,1,1, ,1, , ,13, ,1,1,3, ,1,1, ,1,1,2, , , ,3,2,2,2,2,0, , ,1,1,1,9, ,2,2,2.6896551724137936
2205755,2,70117,2,170628,6,0,6,1, ,2,29,1,R,2,29,,1,2, , ,2,2,2, , ,2,2,3, , , , , , , , ,4,1, ,1,2, , ,2, ,1,1,1, , ,2,2,2, ,2,2,2,1,2, , , , , , , , , , ,1,4,4,1,1,2,9,2, ,2,2,1,2,1,3,1,1, , ,3, ,1,1,2,2,1,1,1,1,2,2,2,2, ,1,3, , , , , ,1, , , , , , , , ,4,1,61,4,2,2,2,2, ,1, , ,1, ,1,4,1, ,2,2, ,1,2, ,2, , ,2,4,5,5,3,0, , ,1,1,1,1,1,2,2,2.3103448275862073
2205762,2,62917,2,170628,2,0,2,1, ,2,19,1,U,2,19,,2,2, , ,2,2,2, , ,9,1,1, , , , , , , , ,3,2, ,2,2, , ,1, ,2,2,1, , ,3,1,2, ,2,9,4,2,3,2, , , , , , , , , ,3,4,5,1,2,3,2,1, ,1,2,2,2,9,3,1,2, ,2,3, ,2,1,2,1,1,2,2,9,2,2,2,2, ,3,3, , , , , ,1, , , , , , , , ,4,2,54,4,1,9,3,3,1, , , ,99,9, ,2,1, ,2,3,9, ,9, , , , ,4,3,2,2,2,0, , ,2,0,1,1,1,3,3,3.8275862068965525
2205820,2,63017,2,170627,4,0,4,1, ,3,40,4,U,3,40,,2,2, , ,2,2,2, , ,1,2,2, , , , , , , , ,2,2, ,1,1, , ,1, ,1,2,2, , ,3,1,1, ,1,1,3,2,9,9,9, , , , , , , , ,2,2,2,4,3,1,2,2, ,2,2,2,1,2,3,3,1, , ,2, ,2,2,1,2,1,1,2,1,2,2,2,2, ,3,3, , , , , ,1, , , , , , , , ,5,1,53,3,2,1,1,1, ,1, , ,1, ,1,4,7, ,1,2, ,2,2, ,2, , ,3,4,4,4,3,0, , ,1,1,1,9, ,2,2,5.275862068965518
2205824,2,70117,2,170627,4,1,4,1, ,2,17,1,R,2,17,,2,2, , ,2,2,2, , ,2,1,2, , , , , , , , ,4,1, ,1,2, , ,1, ,2,1,2, , ,1,1,2, ,1,1,4,2,2, , , , , , , , , , ,2,4,3,3,3,2,2,1, ,1,1,5,2,2,3,3,3,1, ,3, ,1,1,2,1,1,2,2,1,2,2,2,2, ,3,3, , , , , ,2, , , , , , , , ,1,2,22,4,2,1,1,1, ,1, , ,10, , ,5,1, ,2,2, ,1,2, ,2, , ,4,5,2,2,2,0, , ,2,0,1,9, ,3,3,8.448275862068966
2205828,2,63017,2,170627,4,1,4,1, ,2,31,4,U,2,31,,2,1, , ,2,1,1, , ,1,1,1, , , , , , , , ,2,4, ,2,1, , ,1, ,1,2,2, , ,3,1,2, ,1,1,1,1,1, ,1, , , , , , , , ,1,2,1,4,4,3,1,1, ,1,2,1,5,3,3,1,2, ,2,1, ,2,5,1,1,1,1,2,1,2,1,1,2, ,3,3, , , , , ,1, , , , , , , , ,8,1,72,8,2,1,1,1, ,1, , ,2, ,2,2,10, ,1,1, ,2,1,1, , , ,1,1,2,2,2,0, , ,1,1,1,9, ,2,2,1.0344827586206897
2205839,2,62817,2,170627,2,0,2,1, ,3,40,4,U,3,40,,2,2, , ,2,2,2, , ,1,3,2, , , , , , , , ,2,4, ,2,2, , ,2, ,1,2,2, , ,1,2,2, ,1,1,1,1,1, , , , , , , , , , ,1,1,2,3,4,1,1,1, ,1,2,1,9,1,3,3,1, , ,2, ,2,1,2,2,2,1,1,1,2,2,2,2, ,3,3, , , , , ,1, , , , , , , , ,8,1,38,6,2,1,1,1, ,1, , ,1, ,1,3,7, ,3,3,1, ,1,2, , , ,3,3,3,2,2,1, , ,1,1,1,9, ,2,2,1.620689655172414
2205847,2,70617,2,170627,7,0,7,1, ,3,48,3,S,3,48,,2,2, , ,2,2,2, , ,2,1,3, , , , , , , , ,3,2, ,1,2, , ,1, ,2,1,2, , ,1,2,2, ,2,1,1,1,2, ,2, , , , , , , , ,1,4,4,2,8,2,2,1, ,1,1,1,2,2,3,3,1, , ,2, ,1,1,2,2,1,1,1,1,2,1,2,2, ,1,3, , , , , ,1, , , , , , , , ,1,1,35,4,2,1,1,1, ,1, , ,12, , ,6,3, ,1,3,2, ,2, ,1, , ,3,3,2,2,2,0, , ,2,0,1,9, ,3,3,4.482758620689656
2205859,2,70217,2,170627,6,1,6,1, ,2,17,5,S,2,17,,2,2, , ,2,1,1, , ,2,2,2, , , , , , , , ,2,4, ,2,1, , ,2, ,2,1,1, , ,1,2,2, ,1,2,1,1,1, ,1, , , , , , , , ,1,2,2,4,4,3,1,2, ,2,1,1,1,4,3,1,3,2, ,3, ,2,1,1,2,1,1,2,1,2,1,1,2, ,3,3, , , , , ,2, , , , , , , , ,7,2,55,4,2,1,1,1, ,1, , ,1, ,1,1,3, ,1,3,1, ,1,2, , , ,2,3,1, ,1,0, , ,1,1,1,9, ,2,2,2.413793103448276
2205914,2,62817,2,170628,1,0,1,1, ,3,5,1,R,3,5,,2,2, , ,2,1,1, , ,1,1,1, , , , , , , , ,2,4, ,5,1, , ,1, ,1,2,2, , ,3,1,2, ,1,1,2,1,1, , , , , , , , , , ,2,2,4,2,4,3,2,1, ,1,2,1,1,4,3,3,1, , ,1, ,2,2,1,2,1,1,2,1,2,2,2,2, ,3,3, , , , , ,2, , , , , , , , ,5,1,26,5,2,1,1,1, ,1, , ,9, , ,6,5, ,3,1, ,2,1,1, , , ,2,1,1, ,1,0, , ,2,0,1,9, ,3,3,4.689655172413794
2205946,2,70617,2,170628,6,1,6,1, ,2,17,1,R,2,17,,2,3, , ,2,1,1, , ,2,2,2, , , , , , , , ,2,2, ,1,1, , ,1, ,2,1,1, , ,3,2,1, ,2,2,1,1,2, ,2, , , , , , , , ,1,4,2,2,2,3,2,1, ,2,1,2,2,2,3,3,1, , ,2, ,1,1,2,1,1,2,2,1,2,1,2,2, ,3,3, , , , , ,1, , , , , , , , ,3,2,54,3,2,1,1,1, ,2, ,1,1, ,1,3,8, ,1,3,2, ,2, ,1, , ,2,3,1, ,1,0, , ,2,0,1,9, ,3,3,6.551724137931035
